-65.13205611927178, 1.043627971720582
-55.04817026264699, 2.7986373127220787
-44.961353895747095, 4.745961390527121
-35.33462764203817, 6.499871790175455
-25.239019744312984, 9.024140078391149
-15.143411846587782, 11.548408366606829
-5.036081907762195, 14.841935602036699
5.062456500238113, 17.558518627055932
14.674530202571503, 18.350855342686536
24.318839517931053, 21.258654163156145
34.85402395692148, 22.630132971903727
45.34818125206053, 21.309205465401647
54.95439393384376, 21.716912707425173
64.86831019451262, 12.317667313821012
