-64.68954906773142, 0.08315322905601619
-55.0657533242976, 1.6447488919007967
-44.937909813546284, 6.284479284955495
-34.91849518297374, 3.8085644162789833
-24.79944320304773, 7.87135059892303
-14.727279387523353, 8.85710099271035
-5.123997216015255, 9.072493497930324
5.437561815451119, 12.174804937909812
14.598336935418871, 13.350672185794345
25.06611963808197, 10.298912048060359
35.26429539543574, 19.55419612440015
44.79431481006628, 14.961720209531471
54.986629546869864, 23.832374812264177
64.8302135609363, 9.817575735374902
