-64.6573134547053, 2.1986153338950203
-55.01886515989598, 4.72178468075753
-44.38990439210228, 12.247335067218586
-35.302392029012054, 8.615333895014473
-24.699805853694286, 14.410051650243595
-15.084801641085747, 15.394703102677752
-5.024359866661797, 15.61119454925089
5.100553133814429, 20.058610205502028
15.17271694933882, 21.044360599289348
25.18040953881092, 17.799186783398646
34.94780028572475, 28.784204549617193
45.38334737536175, 23.616982307044204
55.14780761200046, 34.409685336459205
64.93278142056485, 16.548591523499013
