-65.13205611927178, 1.043627971720582
-55.039378731821685, 3.375581523132709
-44.893952159419754, 9.169200337008682
-34.88332905967252, 6.116341257921526
-24.749624528371, 11.140701124583316
-15.134620315762476, 12.125352577017473
-4.619949448697753, 12.150628228140228
5.502033041503353, 16.405729147587813
15.571266346752623, 17.199164804571595
25.584819956774965, 14.338620462287984
35.331697131763065, 23.97743507088171
45.77310524195025, 19.194842301915813
55.06868383457271, 29.21718744276346
64.88296274588811, 13.279240997838734
